=========================================
== CST Matrix Calculation Priority Log ==
=========================================
Priorities are sorted in ascending order beginning with the lowest priority
 
Group | Shape-ID | ShapeName | Material | User-priority | 2D/3D-Geometry | Material-attributes | Shape-attributes | Feature-ID | Schemetype
6 | 51 | EFR32_0(PCB1)/Nets/NETJ2_05:04_BOTTOM_LAYER | EFR32_0(PCB1)/Copper | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
6 | 52 | EFR32_0(PCB1)/Nets/NETJ2_05:VIA_TOP_LAYER_BOTTOM_LAYER | EFR32_0(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
6 | 53 | EFR32_0(PCB1)/Nets/NETJ2_06:02_TOP_LAYER | EFR32_0(PCB1)/Copper | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
6 | 54 | EFR32_0(PCB1)/Nets/NETJ2_06:04_BOTTOM_LAYER | EFR32_0(PCB1)/Copper | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
6 | 55 | EFR32_0(PCB1)/Nets/NETJ2_06:VIA_TOP_LAYER_BOTTOM_LAYER | EFR32_0(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
6 | 56 | EFR32_0(PCB1)/Nets/NETJ3_01:02_TOP_LAYER | EFR32_0(PCB1)/Copper | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
6 | 57 | EFR32_0(PCB1)/Nets/NETJ3_01:04_BOTTOM_LAYER | EFR32_0(PCB1)/Copper | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
6 | 58 | EFR32_0(PCB1)/Nets/NETJ3_01:VIA_TOP_LAYER_BOTTOM_LAYER | EFR32_0(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
6 | 59 | EFR32_0(PCB1)/Nets/NETJ3_05:02_TOP_LAYER | EFR32_0(PCB1)/Copper | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
6 | 60 | EFR32_0(PCB1)/Nets/NETJ3_05:04_BOTTOM_LAYER | EFR32_0(PCB1)/Copper | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
6 | 61 | EFR32_0(PCB1)/Nets/NETJ3_05:VIA_TOP_LAYER_BOTTOM_LAYER | EFR32_0(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
6 | 62 | EFR32_0(PCB1)/Nets/NETJ3_06:02_TOP_LAYER | EFR32_0(PCB1)/Copper | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
6 | 63 | EFR32_0(PCB1)/Nets/NETJ3_06:04_BOTTOM_LAYER | EFR32_0(PCB1)/Copper | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
6 | 64 | EFR32_0(PCB1)/Nets/NETJ3_06:VIA_TOP_LAYER_BOTTOM_LAYER | EFR32_0(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
6 | 65 | EFR32_0(PCB1)/Nets/NETJ4_02:02_TOP_LAYER | EFR32_0(PCB1)/Copper | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
6 | 66 | EFR32_0(PCB1)/Nets/NETJ4_02:04_BOTTOM_LAYER | EFR32_0(PCB1)/Copper | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
6 | 67 | EFR32_0(PCB1)/Nets/NETJ4_02:VIA_TOP_LAYER_BOTTOM_LAYER | EFR32_0(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
6 | 68 | EFR32_0(PCB1)/Nets/NETJ4_03:02_TOP_LAYER | EFR32_0(PCB1)/Copper | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
6 | 69 | EFR32_0(PCB1)/Nets/NETJ4_03:04_BOTTOM_LAYER | EFR32_0(PCB1)/Copper | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
6 | 70 | EFR32_0(PCB1)/Nets/NETJ4_03:VIA_TOP_LAYER_BOTTOM_LAYER | EFR32_0(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
6 | 71 | EFR32_0(PCB1)/Nets/NETJ4_04:02_TOP_LAYER | EFR32_0(PCB1)/Copper | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
6 | 72 | EFR32_0(PCB1)/Nets/NETJ4_04:04_BOTTOM_LAYER | EFR32_0(PCB1)/Copper | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
6 | 73 | EFR32_0(PCB1)/Nets/NETJ4_04:VIA_TOP_LAYER_BOTTOM_LAYER | EFR32_0(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
6 | 74 | EFR32_0(PCB1)/Nets/NETJ4_05:02_TOP_LAYER | EFR32_0(PCB1)/Copper | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
6 | 75 | EFR32_0(PCB1)/Nets/NETJ4_05:04_BOTTOM_LAYER | EFR32_0(PCB1)/Copper | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
6 | 76 | EFR32_0(PCB1)/Nets/NETJ4_05:VIA_TOP_LAYER_BOTTOM_LAYER | EFR32_0(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
6 | 77 | EFR32_0(PCB1)/Nets/NETJ4_06:02_TOP_LAYER | EFR32_0(PCB1)/Copper | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
6 | 78 | EFR32_0(PCB1)/Nets/NETJ4_06:04_BOTTOM_LAYER | EFR32_0(PCB1)/Copper | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
6 | 79 | EFR32_0(PCB1)/Nets/NETJ4_06:VIA_TOP_LAYER_BOTTOM_LAYER | EFR32_0(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
6 | 80 | EFR32_0(PCB1)/Nets/NETJ4_07:02_TOP_LAYER | EFR32_0(PCB1)/Copper | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
6 | 81 | EFR32_0(PCB1)/Nets/NETJ4_07:04_BOTTOM_LAYER | EFR32_0(PCB1)/Copper | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
6 | 82 | EFR32_0(PCB1)/Nets/NETJ4_07:VIA_TOP_LAYER_BOTTOM_LAYER | EFR32_0(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
6 | 83 | EFR32_0(PCB1)/Nets/NETJ4_08:02_TOP_LAYER | EFR32_0(PCB1)/Copper | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
6 | 84 | EFR32_0(PCB1)/Nets/NETJ4_08:04_BOTTOM_LAYER | EFR32_0(PCB1)/Copper | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
6 | 85 | EFR32_0(PCB1)/Nets/NETJ4_08:VIA_TOP_LAYER_BOTTOM_LAYER | EFR32_0(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
6 | 86 | EFR32_0(PCB1)/Nets/NETJ5_02:02_TOP_LAYER | EFR32_0(PCB1)/Copper | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
6 | 87 | EFR32_0(PCB1)/Nets/NETJ5_02:04_BOTTOM_LAYER | EFR32_0(PCB1)/Copper | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
6 | 88 | EFR32_0(PCB1)/Nets/NETJ5_02:VIA_TOP_LAYER_BOTTOM_LAYER | EFR32_0(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
6 | 89 | EFR32_0(PCB1)/Nets/NETJ5_03:02_TOP_LAYER | EFR32_0(PCB1)/Copper | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
6 | 90 | EFR32_0(PCB1)/Nets/NETJ5_03:04_BOTTOM_LAYER | EFR32_0(PCB1)/Copper | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
6 | 91 | EFR32_0(PCB1)/Nets/NETJ5_03:VIA_TOP_LAYER_BOTTOM_LAYER | EFR32_0(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
6 | 92 | EFR32_0(PCB1)/Nets/NETJ5_04:02_TOP_LAYER | EFR32_0(PCB1)/Copper | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
6 | 93 | EFR32_0(PCB1)/Nets/NETJ5_04:04_BOTTOM_LAYER | EFR32_0(PCB1)/Copper | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
6 | 94 | EFR32_0(PCB1)/Nets/NETJ5_04:VIA_TOP_LAYER_BOTTOM_LAYER | EFR32_0(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
6 | 95 | EFR32_0(PCB1)/Nets/NETJ5_05:02_TOP_LAYER | EFR32_0(PCB1)/Copper | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
6 | 96 | EFR32_0(PCB1)/Nets/NETJ5_05:04_BOTTOM_LAYER | EFR32_0(PCB1)/Copper | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
6 | 97 | EFR32_0(PCB1)/Nets/NETJ5_05:VIA_TOP_LAYER_BOTTOM_LAYER | EFR32_0(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
6 | 98 | EFR32_0(PCB1)/Nets/NETJ5_06:02_TOP_LAYER | EFR32_0(PCB1)/Copper | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
6 | 99 | EFR32_0(PCB1)/Nets/NETJ5_06:04_BOTTOM_LAYER | EFR32_0(PCB1)/Copper | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
6 | 100 | EFR32_0(PCB1)/Nets/NETJ5_06:VIA_TOP_LAYER_BOTTOM_LAYER | EFR32_0(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
6 | 101 | EFR32_0(PCB1)/Nets/NETJ5_07:02_TOP_LAYER | EFR32_0(PCB1)/Copper | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
6 | 102 | EFR32_0(PCB1)/Nets/NETJ5_07:04_BOTTOM_LAYER | EFR32_0(PCB1)/Copper | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
6 | 103 | EFR32_0(PCB1)/Nets/NETJ5_07:VIA_TOP_LAYER_BOTTOM_LAYER | EFR32_0(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
6 | 104 | EFR32_0(PCB1)/Nets/NETJ5_08:02_TOP_LAYER | EFR32_0(PCB1)/Copper | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
6 | 105 | EFR32_0(PCB1)/Nets/NETJ5_08:04_BOTTOM_LAYER | EFR32_0(PCB1)/Copper | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
6 | 106 | EFR32_0(PCB1)/Nets/NETJ5_08:VIA_TOP_LAYER_BOTTOM_LAYER | EFR32_0(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
6 | 107 | EFR32_0(PCB1)/Nets/NETJ6_1:02_TOP_LAYER | EFR32_0(PCB1)/Copper | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
6 | 279 | EFR32_0(PCB1)/Nets/NETJ6_1:02_TOP_LAYER (Lump 2) | EFR32_0(PCB1)/Copper | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
6 | 108 | EFR32_0(PCB1)/Nets/NETJ6_1:04_BOTTOM_LAYER | EFR32_0(PCB1)/Copper | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
6 | 109 | EFR32_0(PCB1)/Nets/NETJ6_1:VIA_TOP_LAYER_BOTTOM_LAYER | EFR32_0(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
6 | 280 | EFR32_0(PCB1)/Nets/NETJ6_1:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 2) | EFR32_0(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
6 | 110 | EFR32_0(PCB1)/Nets/NETJ6_2:02_TOP_LAYER | EFR32_0(PCB1)/Copper | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
6 | 281 | EFR32_0(PCB1)/Nets/NETJ6_2:02_TOP_LAYER (Lump 2) | EFR32_0(PCB1)/Copper | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
6 | 111 | EFR32_0(PCB1)/Nets/NETJ6_2:04_BOTTOM_LAYER | EFR32_0(PCB1)/Copper | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
6 | 112 | EFR32_0(PCB1)/Nets/NETJ6_2:VIA_TOP_LAYER_BOTTOM_LAYER | EFR32_0(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
6 | 282 | EFR32_0(PCB1)/Nets/NETJ6_2:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 2) | EFR32_0(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
6 | 113 | EFR32_0(PCB1)/Nets/NETJ6_3:02_TOP_LAYER | EFR32_0(PCB1)/Copper | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
6 | 283 | EFR32_0(PCB1)/Nets/NETJ6_3:02_TOP_LAYER (Lump 2) | EFR32_0(PCB1)/Copper | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
6 | 114 | EFR32_0(PCB1)/Nets/NETJ6_3:04_BOTTOM_LAYER | EFR32_0(PCB1)/Copper | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
6 | 115 | EFR32_0(PCB1)/Nets/NETJ6_3:VIA_TOP_LAYER_BOTTOM_LAYER | EFR32_0(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
6 | 284 | EFR32_0(PCB1)/Nets/NETJ6_3:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 2) | EFR32_0(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
6 | 116 | EFR32_0(PCB1)/Nets/NETL2_1:02_TOP_LAYER | EFR32_0(PCB1)/Copper | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
6 | 117 | EFR32_0(PCB1)/Nets/NETLED1_4:02_TOP_LAYER | EFR32_0(PCB1)/Copper | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
6 | 118 | EFR32_0(PCB1)/Nets/NETLED1_5:02_TOP_LAYER | EFR32_0(PCB1)/Copper | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
6 | 119 | EFR32_0(PCB1)/Nets/NETLED1_6:02_TOP_LAYER | EFR32_0(PCB1)/Copper | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
6 | 120 | EFR32_0(PCB1)/Nets/NETR2_2:02_TOP_LAYER | EFR32_0(PCB1)/Copper | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
6 | 121 | EFR32_0(PCB1)/Nets/NETR3_2:02_TOP_LAYER | EFR32_0(PCB1)/Copper | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
6 | 122 | EFR32_0(PCB1)/Nets/NETR4_1:02_TOP_LAYER | EFR32_0(PCB1)/Copper | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
6 | 123 | EFR32_0(PCB1)/Nets/NETU2_47:02_TOP_LAYER | EFR32_0(PCB1)/Copper | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
6 | 124 | EFR32_0(PCB1)/Nets/NETU2_48:02_TOP_LAYER | EFR32_0(PCB1)/Copper | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
6 | 125 | EFR32_0(PCB1)/Nets/NONE:02_TOP_LAYER | EFR32_0(PCB1)/Copper | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
6 | 285 | EFR32_0(PCB1)/Nets/NONE:02_TOP_LAYER (Lump 2) | EFR32_0(PCB1)/Copper | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
6 | 126 | EFR32_0(PCB1)/Nets/NONE:04_BOTTOM_LAYER | EFR32_0(PCB1)/Copper | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
6 | 286 | EFR32_0(PCB1)/Nets/NONE:04_BOTTOM_LAYER (Lump 2) | EFR32_0(PCB1)/Copper | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
6 | 127 | EFR32_0(PCB1)/Nets/PAVDD:02_TOP_LAYER | EFR32_0(PCB1)/Copper | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
6 | 128 | EFR32_0(PCB1)/Nets/RFVDD:02_TOP_LAYER | EFR32_0(PCB1)/Copper | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
6 | 129 | EFR32_0(PCB1)/Nets/SNONES_10:02_TOP_LAYER | EFR32_0(PCB1)/Copper | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
6 | 130 | EFR32_0(PCB1)/Nets/SNONES_11:02_TOP_LAYER | EFR32_0(PCB1)/Copper | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
6 | 131 | EFR32_0(PCB1)/Nets/SNONES_12:02_TOP_LAYER | EFR32_0(PCB1)/Copper | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
6 | 132 | EFR32_0(PCB1)/Nets/SNONES_13:02_TOP_LAYER | EFR32_0(PCB1)/Copper | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
6 | 133 | EFR32_0(PCB1)/Nets/SNONES_13:04_BOTTOM_LAYER | EFR32_0(PCB1)/Copper | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
6 | 134 | EFR32_0(PCB1)/Nets/SNONES_13:VIA_TOP_LAYER_BOTTOM_LAYER | EFR32_0(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
6 | 135 | EFR32_0(PCB1)/Nets/SNONES_14:02_TOP_LAYER | EFR32_0(PCB1)/Copper | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
6 | 136 | EFR32_0(PCB1)/Nets/SNONES_14:04_BOTTOM_LAYER | EFR32_0(PCB1)/Copper | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
6 | 137 | EFR32_0(PCB1)/Nets/SNONES_14:VIA_TOP_LAYER_BOTTOM_LAYER | EFR32_0(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
6 | 138 | EFR32_0(PCB1)/Nets/SNONES_15:02_TOP_LAYER | EFR32_0(PCB1)/Copper | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
6 | 139 | EFR32_0(PCB1)/Nets/SNONES_15:04_BOTTOM_LAYER | EFR32_0(PCB1)/Copper | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
6 | 140 | EFR32_0(PCB1)/Nets/SNONES_15:VIA_TOP_LAYER_BOTTOM_LAYER | EFR32_0(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
6 | 141 | EFR32_0(PCB1)/Nets/SNONES_16:02_TOP_LAYER | EFR32_0(PCB1)/Copper | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
6 | 142 | EFR32_0(PCB1)/Nets/SNONES_16:04_BOTTOM_LAYER | EFR32_0(PCB1)/Copper | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
6 | 143 | EFR32_0(PCB1)/Nets/SNONES_16:VIA_TOP_LAYER_BOTTOM_LAYER | EFR32_0(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
6 | 144 | EFR32_0(PCB1)/Nets/SNONES_1:02_TOP_LAYER | EFR32_0(PCB1)/Copper | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
6 | 145 | EFR32_0(PCB1)/Nets/SNONES_2:02_TOP_LAYER | EFR32_0(PCB1)/Copper | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
6 | 146 | EFR32_0(PCB1)/Nets/SNONES_3:02_TOP_LAYER | EFR32_0(PCB1)/Copper | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
6 | 147 | EFR32_0(PCB1)/Nets/SNONES_4:02_TOP_LAYER | EFR32_0(PCB1)/Copper | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
6 | 148 | EFR32_0(PCB1)/Nets/SNONES_5:02_TOP_LAYER | EFR32_0(PCB1)/Copper | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
6 | 149 | EFR32_0(PCB1)/Nets/SNONES_6:02_TOP_LAYER | EFR32_0(PCB1)/Copper | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
6 | 150 | EFR32_0(PCB1)/Nets/SNONES_7:02_TOP_LAYER | EFR32_0(PCB1)/Copper | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
6 | 151 | EFR32_0(PCB1)/Nets/SNONES_8:02_TOP_LAYER | EFR32_0(PCB1)/Copper | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
6 | 152 | EFR32_0(PCB1)/Nets/SNONES_9:02_TOP_LAYER | EFR32_0(PCB1)/Copper | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
6 | 153 | EFR32_0(PCB1)/Nets/VBUS:02_TOP_LAYER | EFR32_0(PCB1)/Copper | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
6 | 154 | EFR32_0(PCB1)/Nets/VBUS:04_BOTTOM_LAYER | EFR32_0(PCB1)/Copper | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
6 | 155 | EFR32_0(PCB1)/Nets/VBUS:VIA_TOP_LAYER_BOTTOM_LAYER | EFR32_0(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
6 | 160 | EFR32_0(PCB1):doc1 | EFR32_0(PCB1)/Copper | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
6 | 161 | EFR32_0(PCB1):doc2 | EFR32_0(PCB1)/Copper | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
6 | 162 | EFR32_0(PCB1):ngang | EFR32_0(PCB1)/Copper | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
7 | 163 | discrete_face_port:EFR32_0(PCB1):C1 | PEC | n/a | yes | pec. | face-center-gap.face-element.face-port.lumped-element.sheet. | n/a | FIT_TD
7 | 164 | discrete_face_port:EFR32_0(PCB1):C10 | PEC | n/a | yes | pec. | face-center-gap.face-element.face-port.lumped-element.sheet. | n/a | FIT_TD
7 | 165 | discrete_face_port:EFR32_0(PCB1):C11 | PEC | n/a | yes | pec. | face-center-gap.face-element.face-port.lumped-element.sheet. | n/a | FIT_TD
7 | 166 | discrete_face_port:EFR32_0(PCB1):C12 | PEC | n/a | yes | pec. | face-center-gap.face-element.face-port.lumped-element.sheet. | n/a | FIT_TD
7 | 167 | discrete_face_port:EFR32_0(PCB1):C13 | PEC | n/a | yes | pec. | face-center-gap.face-element.face-port.lumped-element.sheet. | n/a | FIT_TD
7 | 168 | discrete_face_port:EFR32_0(PCB1):C14 | PEC | n/a | yes | pec. | face-center-gap.face-element.face-port.lumped-element.sheet. | n/a | FIT_TD
7 | 169 | discrete_face_port:EFR32_0(PCB1):C15 | PEC | n/a | yes | pec. | face-center-gap.face-element.face-port.lumped-element.sheet. | n/a | FIT_TD
7 | 170 | discrete_face_port:EFR32_0(PCB1):C16 | PEC | n/a | yes | pec. | face-center-gap.face-element.face-port.lumped-element.sheet. | n/a | FIT_TD
7 | 171 | discrete_face_port:EFR32_0(PCB1):C17 | PEC | n/a | yes | pec. | face-center-gap.face-element.face-port.lumped-element.sheet. | n/a | FIT_TD
7 | 172 | discrete_face_port:EFR32_0(PCB1):C18 | PEC | n/a | yes | pec. | face-center-gap.face-element.face-port.lumped-element.sheet. | n/a | FIT_TD
7 | 173 | discrete_face_port:EFR32_0(PCB1):C19 | PEC | n/a | yes | pec. | face-center-gap.face-element.face-port.lumped-element.sheet. | n/a | FIT_TD
7 | 174 | discrete_face_port:EFR32_0(PCB1):C2 | PEC | n/a | yes | pec. | face-center-gap.face-element.face-port.lumped-element.sheet. | n/a | FIT_TD
7 | 175 | discrete_face_port:EFR32_0(PCB1):C20 | PEC | n/a | yes | pec. | face-center-gap.face-element.face-port.lumped-element.sheet. | n/a | FIT_TD
7 | 176 | discrete_face_port:EFR32_0(PCB1):C21 | PEC | n/a | yes | pec. | face-center-gap.face-element.face-port.lumped-element.sheet. | n/a | FIT_TD
7 | 177 | discrete_face_port:EFR32_0(PCB1):C3 | PEC | n/a | yes | pec. | face-center-gap.face-element.face-port.lumped-element.sheet. | n/a | FIT_TD
7 | 178 | discrete_face_port:EFR32_0(PCB1):C4 | PEC | n/a | yes | pec. | face-center-gap.face-element.face-port.lumped-element.sheet. | n/a | FIT_TD
7 | 179 | discrete_face_port:EFR32_0(PCB1):C5 | PEC | n/a | yes | pec. | face-center-gap.face-element.face-port.lumped-element.sheet. | n/a | FIT_TD
7 | 180 | discrete_face_port:EFR32_0(PCB1):C6 | PEC | n/a | yes | pec. | face-center-gap.face-element.face-port.lumped-element.sheet. | n/a | FIT_TD
7 | 181 | discrete_face_port:EFR32_0(PCB1):C7 | PEC | n/a | yes | pec. | face-center-gap.face-element.face-port.lumped-element.sheet. | n/a | FIT_TD
7 | 182 | discrete_face_port:EFR32_0(PCB1):C8 | PEC | n/a | yes | pec. | face-center-gap.face-element.face-port.lumped-element.sheet. | n/a | FIT_TD
7 | 183 | discrete_face_port:EFR32_0(PCB1):C9 | PEC | n/a | yes | pec. | face-center-gap.face-element.face-port.lumped-element.sheet. | n/a | FIT_TD
7 | 184 | discrete_face_port:EFR32_0(PCB1):L1 | PEC | n/a | yes | pec. | face-center-gap.face-element.face-port.lumped-element.sheet. | n/a | FIT_TD
7 | 185 | discrete_face_port:EFR32_0(PCB1):L2 | PEC | n/a | yes | pec. | face-center-gap.face-element.face-port.lumped-element.sheet. | n/a | FIT_TD
7 | 186 | discrete_face_port:EFR32_0(PCB1):L3 | PEC | n/a | yes | pec. | face-center-gap.face-element.face-port.lumped-element.sheet. | n/a | FIT_TD
